Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,92474268,7,8,6594,723,1400,0,942,660.1138791,361,0,90.375,167.0337327,79.12471392,0.162207286,6605304.857,1.47E+07,4.50E+07,0,4.82E+07,8035602,1.84E+07,4.57E+07,0,9.25E+07,1.32E+07,2.17E+07,5.18E+07,93871,0,0,0,0,152,208,0.075696733,0.086510552,0,1400,457.375,618.5802966,382641.5833,0,0,0,0,1,0,0,0,1,487.8666667,942,90.375,0,0,0,0,0,0,7,6594,8,723,-1,2050,6,0,1965088.5,1772669.324,3218555,711622,2.95E+07,2.01E+07,4.50E+07,6791784,No Label
6,562560,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,69.32593857,3.555176337,562560,0,562560,562560,0,0,0,0,0,562560,562560,0,562560,562560,0,0,0,0,0,40,0,3.555176337,0,39,13,22.5166605,507,1,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,265,0,0,0,0,0,0,0,0,0,0,No Label
6,4877879,1,1,0,0,0,0,0,0,0,0,0,0,0,0.410014271,4877879,0,4877879,4877879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0.205007135,0.205007135,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1022,0,0,0,0,0,0,0,0,0,0,No Label
6,43877648,21,19,11079,5621,1400,0,527.5714286,596.0526463,1400,0,295.8421053,514.3228842,380.6038099,0.911625892,1125067.897,1393841.185,5452664,0,4.29E+07,2143851.85,1693590.602,6000409,0,4.39E+07,2437647.111,2723350.872,9890102,0,0,0,0,0,468,460,0.478603593,0.433022299,0,1400,407.3170732,560.6419731,314319.422,0,1,0,0,0,0,0,0,0,417.5,527.5714286,295.8421053,0,0,0,0,0,0,21,11079,19,5621,-1,64012,13,0,2.52E+07,0,2.52E+07,2.52E+07,5452664,0,5452664,5452664,No Label
6,1554,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0,0,19948.51995,2574.002574,518,445.4985971,905,31,936,468,618.0113268,905,31,0,0,0,0,0,0,0,0,0,60,20,1930.501931,643.5006435,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0,0,0,0,0,0,0,3,31,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
6,37590650,22,18,10957,7850,1400,0,498.0454545,592.7643455,1400,0,436.1111111,628.2868293,500.3105826,1.064094396,963862.8205,1298001.22,4964372,0,3.66E+07,1742442.286,1475770.619,5004319,0,3.71E+07,2180542.882,2088293.197,6153020,452,0,0,0,0,512,456,0.585251918,0.478842478,0,1400,458.7073171,598.812627,358576.5622,0,1,0,0,0,0,0,0,0,470.175,498.0454545,436.1111111,0,0,0,0,0,0,22,10957,18,7850,-1,2046,12,0,0,0,0,0,0,0,0,0,No Label
0,116467971,20,1,0,0,0,0,0,0,0,0,0,0,0,0.180307082,5823398.55,6721283.004,2.31E+07,4149,1.16E+08,6111367.842,6777516.999,2.31E+07,4149,0,0,0,0,0,0,0,0,0,0,0,0.17172103,0.008586052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,-1,-1,0,0,3329788.833,3384264.726,9254786,29916,1.21E+07,6679324.763,2.31E+07,5148514,No Label
6,61425,0,2,0,31,0,0,0,0,31,0,15.5,21.92031022,504.6805047,32.56003256,61425,0,61425,61425,0,0,0,0,0,61425,61425,0,61425,61425,0,0,0,0,0,52,0,32.56003256,0,31,10.33333333,17.89785834,320.3333333,0,0,0,0,1,0,0,0,0,15.5,0,15.5,0,0,0,0,0,0,0,0,2,31,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
6,551293,0,2,0,0,0,0,0,0,0,0,0,0,0,3.627834926,551293,0,551293,551293,0,0,0,0,0,551293,551293,0,551293,551293,0,0,0,0,0,52,0,3.627834926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
6,90635546,16,13,522,387,58,0,32.625,29.71615722,58,0,29.76923077,24.67506787,10.02917774,0.319962766,3236983.786,1.03E+07,4.00E+07,61,9.03E+07,6017811.067,1.38E+07,4.00E+07,158975,9.06E+07,7552948.833,1.61E+07,4.34E+07,210738,0,1,0,0,368,320,0.176531181,0.143431585,0,58,32.23333333,27.09966705,734.391954,0,0,0,1,1,0,0,0,0,33.34482759,32.625,29.76923077,0,0,0,0,0,0,16,522,13,387,-1,2045,9,0,994708.5,128629.0875,1085663,903754,3.98E+07,231460.7982,4.00E+07,3.96E+07,No Label
6,908425,0,3,0,260,0,0,0,0,229,0,86.66666667,124.2349924,286.2096486,3.302419022,454212.5,601692.0094,879673,28752,0,0,0,0,0,908425,454212.5,601692.0094,879673,28752,0,1,0,0,0,72,0,3.302419022,0,229,72.75,105.1867387,11064.25,1,0,0,1,1,0,0,0,0,97,0,86.66666667,0,0,0,0,0,0,0,0,3,260,-1,64012,0,0,0,0,0,0,0,0,0,0,No Label
6,19694808,15,7,1145,0,229,0,76.33333333,111.7405584,0,0,0,0,58.13714965,1.11704567,937848,1283001.727,4741525,60,1.87E+07,1335295.786,1398686.337,4741802,383,1.84E+07,3060987.167,4268364.156,1.17E+07,747538,0,0,0,0,396,224,0.761622048,0.355423622,0,229,49.7826087,96.57872743,9327.450593,0,1,0,0,0,0,0,0,0,52.04545455,76.33333333,0,0,0,0,0,0,0,15,1145,7,0,-1,65535,5,0,0,0,0,0,0,0,0,0,No Label
6,3864747,1,3,0,321,0,0,0,0,321,0,107,185.3294364,83.05847705,1.034996599,1288249,1125547.489,2081753,82,0,0,0,0,0,3864747,1932373.5,2732672.846,3864665,82,0,1,0,0,32,72,0.25874915,0.776247449,0,321,128.4,175.818941,30912.3,0,0,0,1,1,0,0,0,3,160.5,0,107,0,0,0,0,0,0,1,0,3,321,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
6,8005011,6,1,290,58,58,0,48.33333333,23.67840085,58,58,58,0,43.47276974,0.874452265,1334168.5,1111286.923,2898547,368516,7636321,1527264.2,1124301.411,2898547,368516,0,0,0,0,0,0,1,0,0,120,20,0.749530513,0.124921752,0,58,50.75,20.50609665,420.5,0,0,0,1,1,0,0,0,0,58,48.33333333,58,0,0,0,0,0,0,6,290,1,58,-1,255,5,0,0,0,0,0,0,0,0,0,No Label
17,1000106,1,1,43,43,43,43,43,0,43,43,43,0,85.99088497,1.999788022,1000106,0,1000106,1000106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.999894011,0.999894011,43,43,43,0,0,0,0,0,0,0,0,0,0,1,64.5,43,43,0,0,0,0,0,0,1,43,1,43,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
6,76904087,5,7,5,1,1,1,1,0,1,0,0.142857143,0.377964473,0.078019261,0.156038521,6991280.636,1.95E+07,6.57E+07,302781,4027159,1006789.75,7316.972478,1014945,1000137,7.69E+07,1.28E+07,2.82E+07,7.05E+07,302781,0,0,0,0,100,212,0.06501605,0.091022471,0,1,0.538461538,0.518874522,0.269230769,0,0,0,0,1,0,0,0,1,0.583333333,1,0.142857143,0,0,0,0,0,0,5,5,7,1,-1,222,5,0,302781,0,302781,302781,6.57E+07,0,6.57E+07,6.57E+07,No Label
6,12113388,10,3,2652,0,1258,0,265.2,510.2722149,0,0,0,0,218.931318,1.073192735,1009449,1032692.397,2879378,58,1.11E+07,1232898.444,1074926.976,2879378,132590,1149965,574982.5,813066.0252,1149907,58,0,0,0,0,200,84,0.825532873,0.247659862,0,1258,189.4285714,442.4012648,195718.8791,0,1,0,0,1,0,0,0,0,204,265.2,0,0,0,0,0,0,0,10,2652,3,0,-1,0,4,0,0,0,0,0,0,0,0,0,No Label
6,111525589,23,22,2199,3308,135,0,95.60869565,59.05832181,379,0,150.3636364,181.562411,49.3788022,0.403494843,2534672.477,8634097.748,4.90E+07,34,9.99E+07,4540485,1.24E+07,4.94E+07,19089,1.12E+08,5310742.333,1.23E+07,4.90E+07,108971,0,1,0,0,520,548,0.206230697,0.197264145,0,379,121.9565217,133.5894135,17846.1314,0,0,0,1,1,0,0,0,0,124.6666667,95.60869565,150.3636364,0,0,0,0,0,0,23,2199,22,3308,-1,7068,17,0,4840201.5,904315.3269,5479649,4200754,4.04E+07,1.21E+07,4.90E+07,3.18E+07,No Label
6,235749,3,3,1582,472,1400,0,527.3333333,761.2104396,318,0,157.3333333,159.0262033,8712.656257,25.45079725,47149.8,58904.79408,112461,0,235749,117874.5,10246.68437,125120,110629,123288,61644,86845.44065,123053,235,0,1,0,0,60,60,12.72539862,12.72539862,0,1400,315.4285714,490.7840181,240868.9524,0,0,0,1,1,0,0,0,1,368,527.3333333,157.3333333,0,0,0,0,0,0,3,1582,3,472,-1,256,2,0,0,0,0,0,0,0,0,0,No Label
6,68438841,17,10,638,293,58,0,37.52941176,28.57034662,58,0,29.3,25.4385971,13.60338642,0.394512818,2632263.115,9755249.26,5.03E+07,59,6.81E+07,4258644.813,1.25E+07,5.12E+07,300178,1.01E+07,1125904.778,1640014.329,5427954,18662,0,1,0,0,388,248,0.248396959,0.146115858,0,58,35.32142857,27.11027354,734.9669312,0,0,0,1,1,0,0,0,0,36.62962963,37.52941176,29.3,0,0,0,0,0,0,17,638,10,293,-1,2048,11,0,1.01E+07,0,1.01E+07,1.01E+07,5.03E+07,0,5.03E+07,5.03E+07,No Label
6,3787051,1,1,0,0,0,0,0,0,0,0,0,0,0,0.528115412,3787051,0,3787051,3787051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.264057706,0.264057706,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
6,107716846,18,14,440,1444,44,0,24.44444444,22.49763967,175,0,103.1428571,86.82330168,17.49030045,0.297075167,3474736.968,1.03E+07,4.44E+07,45,1.07E+08,6284393.706,1.35E+07,4.44E+07,104803,1.08E+08,8285911.231,1.84E+07,5.02E+07,152696,0,1,0,0,420,340,0.167104781,0.129970386,0,175,58.42424242,69.72940122,4862.189394,0,0,0,1,1,0,0,0,0,60.25,24.44444444,103.1428571,0,0,0,0,0,0,18,440,14,1444,-1,7136,10,0,4248225.667,3162493.041,6136432,597211,2.95E+07,2.12E+07,4.44E+07,5298394,No Label
0,106787635,3,1,0,0,0,0,0,0,0,0,0,0,0,0.03745752,3.56E+07,4689249.073,4.09E+07,3.21E+07,7.47E+07,3.73E+07,5084081.493,4.09E+07,3.37E+07,0,0,0,0,0,0,0,0,0,0,0,0.02809314,0.00936438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.56E+07,4689249.073,4.09E+07,3.21E+07,No Label
6,19703007,12,5,916,0,229,0,76.33333333,112.7518057,0,0,0,0,46.49036566,0.862812463,1231437.938,2042243.143,7725808,48,1.87E+07,1699552.091,2324610.74,7725974,341,1.77E+07,4417414.25,6881196.177,1.47E+07,843682,0,0,0,0,312,160,0.609044092,0.253768371,0,229,50.88888889,97.96451272,9597.045752,0,1,0,0,0,0,0,0,0,53.88235294,76.33333333,0,0,0,0,0,0,0,12,916,5,0,-1,65535,4,0,7009701,0,7009701,7009701,7725808,0,7725808,7725808,No Label
6,161017,0,3,0,229,0,0,0,0,229,0,76.33333333,132.2132116,1422.210077,18.63157306,80508.5,113730.3476,160928,89,0,0,0,0,0,161017,80508.5,113730.3476,160928,89,0,0,0,0,0,84,0,18.63157306,0,229,57.25,114.5,13110.25,0,1,0,0,1,0,0,0,0,76.33333333,0,76.33333333,0,0,0,0,0,0,0,0,3,229,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
6,61739251,33,32,1619,13340,382,0,49.06060606,99.5040638,1392,0,416.875,585.8537608,242.2931888,1.052814845,964675.7969,6089250.5,4.88E+07,0,6.16E+07,1923881.375,8673138.24,4.94E+07,174,6.17E+07,1991587.194,9727330.706,5.44E+07,0,0,0,0,0,744,664,0.534505998,0.518308847,0,1392,226.6515152,450.7576355,203182.4459,0,1,0,0,0,0,0,0,0,230.1384615,49.06060606,416.875,0,0,0,0,0,0,33,1619,32,13340,-1,265,13,0,2218070,0,2218070,2218070,4.88E+07,0,4.88E+07,4.88E+07,No Label
6,324,1,2,0,39,0,0,0,0,39,0,19.5,27.57716447,120370.3704,9259.259259,162,114.5512986,243,81,0,0,0,0,0,324,324,0,324,324,0,1,0,0,20,40,3086.419753,6172.839506,0,39,19.5,22.5166605,507,0,0,0,1,1,0,0,0,2,26,0,19.5,0,0,0,0,0,0,1,0,2,39,-1,265,0,0,0,0,0,0,0,0,0,0,No Label
6,490026,0,2,0,0,0,0,0,0,0,0,0,0,0,4.081416088,490026,0,490026,490026,0,0,0,0,0,490026,490026,0,490026,490026,0,0,0,0,0,40,0,4.081416088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,265,0,0,0,0,0,0,0,0,0,0,No Label
6,3997815,0,3,0,229,0,0,0,0,229,0,76.33333333,132.2132116,57.2812899,0.750409911,1998907.5,2826730.776,3997708,107,0,0,0,0,0,3997815,1998907.5,2826730.776,3997708,107,0,0,0,0,0,84,0,0.750409911,0,229,57.25,114.5,13110.25,0,1,0,0,1,0,0,0,0,76.33333333,0,76.33333333,0,0,0,0,0,0,0,0,3,229,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
6,2429621,14,13,762,3603,308,0,54.42857143,87.00814664,1392,0,277.1538462,504.3700437,1796.576503,11.11284435,93446.96154,188829.8296,539286,0,2140566,164658.9231,252740.4818,615984,236,2429518,202459.8333,254031.7082,585352,0,0,0,0,0,280,296,5.762215588,5.350628761,0,1392,155.8928571,360.5896754,130024.914,0,1,0,0,0,0,0,0,0,161.6666667,54.42857143,277.1538462,0,0,0,0,0,0,14,762,13,3603,-1,124,7,0,0,0,0,0,0,0,0,0,No Label
6,721,1,2,0,39,0,0,0,0,39,0,19.5,27.57716447,54091.53953,4160.887656,360.5,330.2188668,594,127,0,0,0,0,0,721,721,0,721,721,0,1,0,0,20,40,1386.962552,2773.925104,0,39,19.5,22.5166605,507,0,0,0,1,1,0,0,0,2,26,0,19.5,0,0,0,0,0,0,1,0,2,39,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,632955,0,2,0,0,0,0,0,0,0,0,0,0,0,3.159782291,632955,0,632955,632955,0,0,0,0,0,632955,632955,0,632955,632955,0,0,0,0,0,40,0,3.159782291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,4982817,18,16,1407,3587,308,0,78.16666667,112.9040457,1392,0,224.1875,465.6345089,1002.244313,6.823449466,150994.4545,298279.4531,1560200,0,4845509,285029.9412,492876.1653,2075347,291,4982817,332187.8,548718.3048,2054255,0,0,0,0,0,360,344,3.612414423,3.211035043,0,1392,142.6857143,328.5666529,107956.0454,0,1,0,0,0,0,0,0,0,146.8823529,78.16666667,224.1875,0,0,0,0,0,0,18,1407,16,3587,-1,124,11,0,0,0,0,0,0,0,0,0,No Label
6,968,1,2,0,39,0,0,0,0,39,0,19.5,27.57716447,40289.2562,3099.173554,484,492.1463197,832,136,0,0,0,0,0,968,968,0,968,968,0,1,0,0,20,40,1033.057851,2066.115702,0,39,19.5,22.5166605,507,0,0,0,1,1,0,0,0,2,26,0,19.5,0,0,0,0,0,0,1,0,2,39,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,949153,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,41.0892659,2.107141841,949153,0,949153,949153,0,0,0,0,0,949153,949153,0,949153,949153,0,0,0,0,0,40,0,2.107141841,0,39,13,22.5166605,507,0,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,873708,0,2,0,0,0,0,0,0,0,0,0,0,0,2.289094297,873708,0,873708,873708,0,0,0,0,0,873708,873708,0,873708,873708,0,0,0,0,0,40,0,2.289094297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,1336035,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,29.19085204,1.496966771,1336035,0,1336035,1336035,0,0,0,0,0,1336035,1336035,0,1336035,1336035,0,0,0,0,0,40,0,1.496966771,0,39,13,22.5166605,507,0,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,39996638,12,4,1135,0,227,0,94.58333333,116.8888037,0,0,0,0,28.37738512,0.400033623,2666442.533,3317506.873,1.20E+07,100,3.90E+07,3545069.273,3485560.183,1.20E+07,1013,2.39E+07,7961296.667,6608535.715,1.49E+07,1762310,0,0,0,0,300,128,0.300025217,0.100008406,0,227,66.76470588,106.6146856,11366.69118,0,1,0,0,0,0,0,0,0,70.9375,94.58333333,0,0,0,0,0,0,0,12,1135,4,0,-1,65535,5,0,9558260,3614441.366,1.21E+07,7002464,9956547,2891175.781,1.20E+07,7912177,No Label
6,2294756,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,16.99527096,0.871552357,2294756,0,2294756,2294756,0,0,0,0,0,2294756,2294756,0,2294756,2294756,0,0,0,0,0,52,0,0.871552357,0,39,13,22.5166605,507,0,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,7531860,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,5.17800384,0.265538658,7531860,0,7531860,7531860,0,0,0,0,0,7531860,7531860,0,7531860,7531860,0,0,0,0,0,40,0,0.265538658,0,39,13,22.5166605,507,0,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,265,0,0,0,0,0,0,0,0,0,0,No Label
6,2590673,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,15.05400334,0.772000171,2590673,0,2590673,2590673,0,0,0,0,0,2590673,2590673,0,2590673,2590673,0,0,0,0,0,52,0,0.772000171,0,39,13,22.5166605,507,0,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,5151033,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,7.571296864,0.388271634,5151033,0,5151033,5151033,0,0,0,0,0,5151033,5151033,0,5151033,5151033,0,0,0,0,0,52,0,0.388271634,0,39,13,22.5166605,507,0,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,4664716,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,8.360637604,0.428750646,4664716,0,4664716,4664716,0,0,0,0,0,4664716,4664716,0,4664716,4664716,0,0,0,0,0,52,0,0.428750646,0,39,13,22.5166605,507,0,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,7378426,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,5.285680171,0.271060522,7378426,0,7378426,7378426,0,0,0,0,0,7378426,7378426,0,7378426,7378426,0,0,0,0,0,52,0,0.271060522,0,39,13,22.5166605,507,0,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,265,0,0,0,0,0,0,0,0,0,0,No Label
6,9134738,7,3,768,0,256,0,109.7142857,136.8377559,0,0,0,0,84.07466093,1.094722147,1014970.889,1597385.37,5071510,90,4063138,677189.6667,492536.3329,1452540,226042,5071722,2535861,3586121.739,5071632,90,0,0,0,0,140,84,0.766305503,0.328416644,0,256,69.81818182,119.5774378,14298.76364,0,1,0,0,1,0,0,0,0,76.8,109.7142857,0,0,0,0,0,0,0,7,768,3,0,-1,0,3,0,90,0,90,90,5071510,0,5071510,5071510,No Label
6,6357214,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,6.134762806,0.314603221,6357214,0,6357214,6357214,0,0,0,0,0,6357214,6357214,0,6357214,6357214,0,0,0,0,0,52,0,0.314603221,0,39,13,22.5166605,507,0,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,2893760,1,1,256,0,256,256,256,0,0,0,0,0,88.46621696,0.69114232,2893760,0,2893760,2893760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.34557116,0.34557116,0,256,85.33333333,147.8016689,21845.33333,0,0,0,0,1,0,0,0,1,128,256,0,0,0,0,0,0,0,1,256,1,0,-1,261,1,0,0,0,0,0,0,0,0,0,No Label
6,5847962,0,2,0,39,0,0,0,0,39,0,19.5,27.57716447,6.668989983,0.341999486,5847962,0,5847962,5847962,0,0,0,0,0,5847962,5847962,0,5847962,5847962,0,0,0,0,0,52,0,0.341999486,0,39,13,22.5166605,507,0,0,0,0,1,0,0,0,0,19.5,0,19.5,0,0,0,0,0,0,0,0,2,39,-1,124,0,0,0,0,0,0,0,0,0,0,No Label
6,39996452,22,13,1589,7000,227,0,72.22727273,108.2180039,1400,0,538.4615385,708.917557,214.7440478,0.875077619,1176366.235,1777825.945,8000652,56,3.90E+07,1856946.429,1980429.907,8000652,2892,3.81E+07,3177810.5,5328572.004,1.85E+07,89544,0,0,0,0,548,356,0.550048789,0.32502883,0,1400,238.5833333,481.4119338,231757.45,0,1,0,0,0,0,0,0,0,245.4,72.22727273,538.4615385,0,0,0,0,0,0,22,1589,13,7000,-1,2049,7,0,7001359,0,7001359,7001359,8000652,0,8000652,8000652,No Label
6,768013,2,2,0,0,0,0,0,0,0,0,0,0,0,5.208245173,256004.3333,250518.4584,500749,86,500749,500749,0,500749,500749,267178,267178,0,267178,267178,0,0,0,0,40,52,2.604122586,2.604122586,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,2049,0,0,0,0,0,0,0,0,0,0,No Label
6,13920457,5,2,0,0,0,0,0,0,0,0,0,0,0,0.502857054,2320076.167,2705165.056,6919949,88,1.29E+07,3230159.25,2952738.874,6920328,88,1.39E+07,1.39E+07,0,1.39E+07,1.39E+07,0,0,0,0,136,64,0.35918361,0.143673444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,-1,65535,0,0,7000041,0,7000041,7000041,6919949,0,6919949,6919949,No Label
6,1176572,0,3,0,1400,0,0,0,0,1400,0,466.6666667,808.2903769,1189.897431,2.549780209,588286,831713.1382,1176396,176,0,0,0,0,0,1176572,588286,831713.1382,1176396,176,0,0,0,0,0,72,0,2.549780209,0,1400,700,808.2903769,653333.3333,0,0,0,0,1,0,0,0,0,933.3333333,0,466.6666667,0,0,0,0,0,0,0,0,3,1400,-1,257,0,0,0,0,0,0,0,0,0,0,No Label
6,2202226,0,3,0,0,0,0,0,0,0,0,0,0,0,1.362258006,1101113,1557034.99,2202103,123,0,0,0,0,0,2202226,1101113,1557034.99,2202103,123,0,0,0,0,0,84,0,1.362258006,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,257,0,0,0,0,0,0,0,0,0,0,No Label
6,4546703,0,3,0,0,0,0,0,0,0,0,0,0,0,0.659818774,2273351.5,3214744.308,4546519,184,0,0,0,0,0,4546703,2273351.5,3214744.308,4546519,184,0,0,0,0,0,84,0,0.659818774,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,257,0,0,0,0,0,0,0,0,0,0,No Label
0,119086276,119,121,0,0,0,0,0,0,0,0,0,0,0,2.01534558,498268.9372,490362.1114,1004016,1669,1.18E+08,1000699.525,1531.884749,1006188,999564,1.19E+08,992385.6333,103913.824,1276253,1968,0,0,0,0,0,0,0.999275517,1.016070063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119,0,121,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,22177143,14,9,328,151,82,0,23.42857143,38.44219294,151,0,16.77777778,50.33333333,21.5988146,1.037103833,1008051.955,1168689.657,4000531,70,2.12E+07,1628885.615,1140400.781,4000531,135,2.22E+07,2772099.625,2971903.867,9313442,42840,0,0,0,0,376,264,0.631280594,0.405823239,0,151,19.95833333,41.77421627,1745.085145,0,1,0,0,0,0,0,0,0,20.82608696,23.42857143,16.77777778,0,0,0,0,0,0,14,328,9,151,-1,502,4,0,0,0,0,0,0,0,0,0,No Label
6,39996109,29,18,1802,12516,195,0,62.13793103,87.83780676,1400,0,695.3333333,715.6048861,357.984823,1.175114309,869480.6304,1647308.946,8012598,29,3.90E+07,1392686.714,1943273.877,8012598,605,3.95E+07,2324759.353,3912968.466,1.60E+07,644,0,0,0,0,724,468,0.725070531,0.450043778,0,1400,298.2916667,535.2548392,286497.7429,0,1,0,0,0,0,0,0,0,304.6382979,62.13793103,695.3333333,0,0,0,0,0,0,29,1802,18,12516,-1,2050,10,0,7003400,0,7003400,7003400,8012598,0,8012598,8012598,No Label
6,2936593,3,6,453,151,151,151,151,0,151,0,25.16666667,61.64549186,205.6805284,3.064776086,367074.125,482398.7763,1240918,82,1410385,705192.5,302392.0937,919016,491369,2936593,587318.6,495645.1734,1240918,89,0,1,0,0,60,168,1.021592029,2.043184057,0,151,75.5,79.58398778,6333.611111,0,0,0,1,1,0,0,0,2,83.88888889,151,25.16666667,0,0,0,0,0,0,3,453,6,151,-1,256,3,0,0,0,0,0,0,0,0,0,No Label
